token	exchange	symbol	series	security_desc
547	NSE_EQ	BRITANNIA	EQ	BRITANNIA INDUSTRIES LTD
23804	NSE_EQ	BSLGOLDETF	EQ	ADITYBIRLA SL GOLD ETF-GR
24781	NSE_EQ	BSLNIFTY	EQ	ADITYBIRLA SL NIF ETF-GR
10794	NSE_EQ	CANBK	EQ	CANARA BANK
625	NSE_EQ	ABREL	EQ	ADITYA BIRLA REAL EST LTD
5407	NSE_EQ	CARTRADE	EQ	CARTRADE TECH LIMITED
1879	NSE_EQ	CARYSIL	EQ	CARYSIL LIMITED
29113	NSE_EQ	CARERATING	EQ	CARE RATINGS LIMITED
685	NSE_EQ	CHOLAFIN	EQ	CHOLAMANDALAM IN & FIN CO
5049	NSE_EQ	CLEAN	EQ	CLEAN SCIENCE & TECH LTD
21740	NSE_EQ	CHOLAHLDNG	EQ	CHOLAMANDALAM FIN HOL LTD
20374	NSE_EQ	COALINDIA	EQ	COAL INDIA LTD
4007	NSE_EQ	CORALFINAC	EQ	CORAL INDIA FIN & HOUS LT
15271	NSE_EQ	CORDSCABLE	EQ	CORDS CABLE INDUS LTD.
739	NSE_EQ	COROMANDEL	EQ	COROMANDEL INTERNTL. LTD
742	NSE_EQ	COSMOFIRST	EQ	COSMO FIRST LIMITED
13900	NSE_EQ	CREST	EQ	CREST VENTURES LIMITED
18086	NSE_EQ	DBL	EQ	DILIP BUILDCON LIMITED
10893	NSE_EQ	DBOL	EQ	DHAMPUR BIO ORGANICS LTD
811	NSE_EQ	DCMSHRIRAM	EQ	DCM SHRIRAM LIMITED
21704	NSE_EQ	DCAL	EQ	DISHMAN CARBO AMCIS LTD
13725	NSE_EQ	DCBBANK	EQ	DCB BANK LIMITED
805	NSE_EQ	DCM	EQ	DCM LTD
24409	NSE_EQ	DHANUKA	EQ	DHANUKA AGRITECH LTD
13001	NSE_EQ	DHARMAJ	EQ	DHARMAJ CROP GUARD LTD
22233	NSE_EQ	DHUNINV	EQ	DHUNSERI INVESTMENTS LTD
6858	NSE_EQ	DHRUV	EQ	DHRUV CONSULTANCY SER LTD
2645	NSE_EQ	DRCSYSTEMS	EQ	DRC SYSTEMS INDIA LIMITED
10859	NSE_EQ	DREAMFOLKS	EQ	DREAMFOLKS SERVICES LTD
11271	NSE_EQ	DREDGECORP	EQ	DREDGING CORP OF INDIA
881	NSE_EQ	DRREDDY	EQ	DR. REDDY S LABORATORIES
17207	NSE_EQ	ITETFADD	EQ	DSPAMC - DSPITETF
6040	NSE_EQ	EIFFL	EQ	EURO (I) FRESH FOODS LTD
15399	NSE_EQ	EIHAHOTELS	EQ	EIH ASSOCIATED HOTELS LTD
919	NSE_EQ	EIHOTEL	EQ	EIH LIMITED
910	NSE_EQ	EICHERMOT	EQ	EICHER MOTORS LTD
916	NSE_EQ	EIDPARRY	EQ	EID PARRY INDIA LTD
5382	NSE_EQ	EPIGRAL	EQ	EPIGRAL LIMITED
981	NSE_EQ	EPL	EQ	EPL LIMITED
913	NSE_EQ	EQUITASBNK	EQ	EQUITAS SMALL FIN BNK LTD
21154	NSE_EQ	ERIS	EQ	ERIS LIFESCIENCES LIMITED
4898	NSE_EQ	FDC	EQ	FDC LIMITED
1315	NSE_EQ	GALAXYSURF	EQ	GALAXY SURFACTANTS LTD
13776	NSE_EQ	GESHIP	EQ	THE GE SHPG.LTD
16696	NSE_EQ	GHCLTEXTIL	EQ	GHCL TEXTILES LIMITED
1139	NSE_EQ	GICHSGFIN	EQ	GIC HOUSING FINANCE LTD
277	NSE_EQ	GICRE	EQ	GENERAL INS CORP OF INDIA
1127	NSE_EQ	GHCL	EQ	GHCL LIMITED
10099	NSE_EQ	GODREJCP	EQ	GODREJ CONSUMER PRODUCTS
10925	NSE_EQ	GODREJIND	EQ	GODREJ INDUSTRIES LTD
17875	NSE_EQ	GODREJPROP	EQ	GODREJ PROPERTIES LTD
11778	NSE_EQ	GOKEX	EQ	GOKALDAS EXPORTS LTD.
6964	NSE_EQ	GOCOLORS	EQ	GO FASHION INDIA LTD
3963	NSE_EQ	GOCLCORP	EQ	GOCL CORPORATION LIMITED
1181	NSE_EQ	GODFRYPHLP	EQ	GODFREY PHILLIPS INDIA LT
144	NSE_EQ	GODREJAGRO	EQ	GODREJ AGROVET LIMITED
3987	NSE_EQ	GREENPLY	EQ	GREENPLY INDUSTRIES LTD
13560	NSE_EQ	GRINDWELL	EQ	GRINDWELL NORTON LIMITED
5054	NSE_EQ	GRINFRA	EQ	G R INFRAPROJECTS LIMITED
10871	NSE_EQ	GRMOVER	EQ	GRM OVERSEAS LIMITED
13810	NSE_EQ	GREENPANEL	EQ	GREENPANEL INDUSTRIES LTD
6848	NSE_EQ	GREENLAM	EQ	GREENLAM INDUSTRIES LTD.
8962	NSE_EQ	HARDWYN	EQ	HARDWYN INDIA LIMITED
6297	NSE_EQ	HEALTHY	EQ	BIRLASLAMC - HEALTHY
7425	NSE_EQ	HECPROJECT	EQ	HEC INFRA PROJECTS LTD
1336	NSE_EQ	HEG	EQ	HEG LTD
2316	NSE_EQ	HEIDELBERG	EQ	HEIDELBERGCEMENT (I) LTD
2614	NSE_EQ	HERANBA	EQ	HERANBA INDUSTRIES LTD
3001	NSE_EQ	BSE500IETF	EQ	ICICIPRAMC - ICICI500
12578	NSE_EQ	FINIETF	EQ	ICICIPRAMC-ICICIFIN
13143	NSE_EQ	GSEC10IETF	EQ	ICICIPRAMC - ICICI10GS
8342	NSE_EQ	GSEC5IETF	EQ	ICICIPRAMC - ICICI5GSEC
11262	NSE_EQ	IGL	EQ	INDRAPRASTHA GAS LTD
1491	NSE_EQ	IFCI	EQ	IFCI LTD
634	NSE_EQ	IGARASHI	EQ	IGARASHI MOTORS INDIA LTD
7672	NSE_EQ	IMAGICAA	EQ	IMAGICAAWORLD ENT LTD
14086	NSE_EQ	IGPL	EQ	I G PETROCHEMICALS LTD
11809	NSE_EQ	IIFL	EQ	IIFL FINANCE LIMITED
13072	NSE_EQ	IIFLCAPS	EQ	IIFL CAPITAL SERVICES LTD
11677	NSE_EQ	INDOCO	EQ	INDOCO REMEDIES LTD.
10993	NSE_EQ	INDORAMA	EQ	INDO RAMA SYNTHETICS LTD
5606	NSE_EQ	INTLCONV	EQ	INTL CONVEYORS LIMITED
2275	NSE_EQ	IRISDOREME	EQ	IRIS CLOTHINGS LIMITED
4410	NSE_EQ	JAGSNPHARM	EQ	JAGSONPAL PHARMACEUTICALS
5516	NSE_EQ	JAIPURKURT	EQ	NANDANI CREATION LIMITED
10397	NSE_EQ	JISLJALEQS	EQ	JAIN IRRIGATION SYSTEMS
10939	NSE_EQ	JUNIORBEES	EQ	NIP IND ETF JUNIOR BEES
15146	NSE_EQ	JYOTHYLAB	EQ	JYOTHY LABS LIMITED
1805	NSE_EQ	KABRAEXTRU	EQ	KABRA EXTRUSION TECHNIK L
1808	NSE_EQ	KAJARIACER	EQ	KAJARIA CERAMICS LTD
1811	NSE_EQ	KAKATCEM	EQ	KAKATIYA CEM SUGAR &IND L
18755	NSE_EQ	KALAMANDIR	EQ	SAI SILKS (KALAMANDIR) L
1859	NSE_EQ	KESORAMIND	EQ	KESORAM INDUSTRIES LTD
4157	NSE_EQ	KEYFINSERV	EQ	KEYNOTE FIN SERV LTD.
7412	NSE_EQ	ALPHA	EQ	KOTAKMAMC - KOTAKALPHA
14858	NSE_EQ	GOLD1	EQ	KOTAK GOLD ETF
2627	NSE_EQ	IT	EQ	KOTAKMAMC - KOTAKIT
13950	NSE_EQ	LIQUID1	EQ	KOTAKMAMC - KOTAKLIQ
5851	NSE_EQ	BANKNIFTY1	EQ	KOTAKMAMC-KOTAKBKETF
10512	NSE_EQ	CONS	EQ	KOTAKMAMC - KOTAKCONS
16827	NSE_EQ	KOKUYOCMLN	EQ	KOKUYO CAMLIN LIMITED
15124	NSE_EQ	KOLTEPATIL	EQ	KOLTE PATIL DEV. LTD.
1922	NSE_EQ	KOTAKBANK	EQ	KOTAK MAHINDRA BANK LTD
8054	NSE_EQ	KTKBANK	EQ	KARNATAKA BANK LIMITED
24948	NSE_EQ	LTF	EQ	L&T FINANCE LIMITED
11319	NSE_EQ	LICNETFN50	EQ	LICNAMC - LICNFENGP
11441	NSE_EQ	LICNETFSEN	EQ	LICNAMC - LICNFESGP
15229	NSE_EQ	LICNFNHGP	EQ	LICNAMC - LICNFNHGP
1997	NSE_EQ	LICHSGFIN	EQ	LIC HOUSING FINANCE LTD
9480	NSE_EQ	LICI	EQ	LIFE INSURA CORP OF INDIA
25640	NSE_EQ	LICMFGOLD	EQ	LIC MF - LIC GOLD ETF
6062	NSE_EQ	LICNETFGSC	EQ	LICNAMC - LICNMFET
15151	NSE_EQ	MADHAV	EQ	MADHAV MARBLE & GRANITE
4911	NSE_EQ	MADRASFERT	EQ	MADRAS FERTILISERS LTD
7074	NSE_EQ	MAHKTECH	EQ	MIRAEAMC - MAHKTECH
15007	NSE_EQ	MANGCHEFER	EQ	MANG.CHEM.FERT.LTD
2106	NSE_EQ	MANGLMCEM	EQ	MANGALAM CEMENT LTD
8182	NSE_EQ	MOMOMENTUM	EQ	MOTILALAMC - MOMOMENTUM
25897	NSE_EQ	MINDACORP	EQ	MINDA CORPORATION LTD
18049	NSE_EQ	MINDTECK	EQ	MINDTECK (INDIA) LIMITED
13844	NSE_EQ	MMFL	EQ	MM FORGINGS LTD
17957	NSE_EQ	MMTC	EQ	MMTC LIMITED
2463	NSE_EQ	MIDHANI	EQ	MISHRA DHATU NIGAM LTD
22739	NSE_EQ	MON100	EQ	MOTILAL OS NASDAQ100 ETF
7679	NSE_EQ	MONARCH	EQ	MONARCH NETWORTH CAP LTD
7422	NSE_EQ	MONQ50	EQ	MOTILALAMC - MONQ50
5938	NSE_EQ	MONTECARLO	EQ	MONTE CARLO FASHIONS LTD.
14702	NSE_EQ	NAGREEKEXP	EQ	NAGREEKA EXPORTS LTD.
15360	NSE_EQ	NAHARCAP	EQ	NAHAR CAP & FIN.
13175	NSE_EQ	NITINSPIN	EQ	NITIN SPINNERS LIMITED
12978	NSE_EQ	NPBET	EQ	TATAAML - NPBET
2475	NSE_EQ	ONGC	EQ	OIL AND NATURAL GAS CORP.
15278	NSE_EQ	ONMOBILE	EQ	ONMOBILE GLOBAL LTD.
2481	NSE_EQ	ONWARDTEC	EQ	ONWARD TECHNOLOGIES LTD
15377	NSE_EQ	PDMJEPAPER	EQ	PUDUMJEE PAPER PRO. LTD
2649	NSE_EQ	PCBL	EQ	PCBL CHEMICAL LIMITED
2610	NSE_EQ	PEARLPOLY	EQ	PEARL POLYMERS LTD
13463	NSE_EQ	PIONEEREMB	EQ	PIONEER EMBROIDERIES LTD
14134	NSE_EQ	PITTIENG	EQ	PITTI ENGINEERING LIMITED
2717	NSE_EQ	PRECWIRE	EQ	PRECISION WIRES INDIA LTD
17397	NSE_EQ	PREMEXPLN	EQ	PREMIER EXPLOSIVES LTD
13147	NSE_EQ	PVRINOX	EQ	PVR INOX LIMITED
18250	NSE_EQ	PYRAMID	EQ	PYRAMID TECHNOPLAST LTD
14922	NSE_EQ	PURVA	EQ	PURAVANKARA LIMITED
10343	NSE_EQ	RADHIKAJWE	EQ	RADHIKA JEWELTECH LIMITED
10300	NSE_EQ	RAMASTEEL	EQ	RAMA STEEL TUBES LIMITED
2043	NSE_EQ	RAMCOCEM	EQ	THE RAMCO CEMENTS LIMITED
4587	NSE_EQ	RAMCOIND	EQ	RAMCO INDUSTRIES LIMITED
20134	NSE_EQ	RAMKY	EQ	RAMKY INFRA LTD
12026	NSE_EQ	RENUKA	EQ	SHREE RENUKA SUGARS LTD
29598	NSE_EQ	REPCOHOME	EQ	REPCO HOME FINANCE LTD
16725	NSE_EQ	RPGLIFE	EQ	RPG LIFE SCIENCES LTD
15259	NSE_EQ	RPOWER	EQ	RELIANCE POWER LTD.
6913	NSE_EQ	RPPL	EQ	RAJSHREE POLYPACK LTD
8119	NSE_EQ	RPSGVENT	EQ	RPSG VENTURES LIMITED
18566	NSE_EQ	RRKABEL	EQ	R R KABEL LIMITED
6792	NSE_EQ	SBC	EQ	SBC EXPORTS LIMITED
4656	NSE_EQ	SBCL	EQ	SHIVALIK BIMETAL CON. LTD
18026	NSE_EQ	SBFC	EQ	SBFC FINANCE LIMITED
3018	NSE_EQ	SAURASHCEM	EQ	SAURASHTRA CEMENT LIMITED
3066	NSE_EQ	SESHAPAPER	EQ	SESHASAYEE PAPER & BOARDS
17395	NSE_EQ	SETF10GILT	EQ	SBIAMC - SETF10GILT
17272	NSE_EQ	SETFGOLD	EQ	SBI-ETF GOLD
10176	NSE_EQ	SETFNIF50	EQ	SBI-ETF NIFTY 50
7361	NSE_EQ	SETFNIFBK	EQ	SBI-ETF NIFTY BANK
7353	NSE_EQ	SETFNN50	EQ	SBI-ETF NIFTY NEXT 50
19184	NSE_EQ	SFL	EQ	SHEELA FOAM LIMITED
8727	NSE_EQ	SHAILY	EQ	SHAILY ENG PLASTICS LTD
7016	NSE_EQ	SHIVALIK	EQ	SHIVALIK RASAYAN LIMITED
1497	NSE_EQ	SHIVAMILLS	EQ	SHIVA MILLS LIMITED
11212	NSE_EQ	SHK	EQ	S H KELKAR AND CO. LTD.
11813	NSE_EQ	SHOPERSTOP	EQ	SHOPPERS STOP LIMITED
18743	NSE_EQ	SIGNATURE	EQ	SIGNATUREGLOBAL INDIA LTD
11297	NSE_EQ	SIL	EQ	STANDARD INDUSTRIES LTD.
6663	NSE_EQ	SIGACHI	EQ	SIGACHI INDUSTRIES LTD
6843	NSE_EQ	SMLT	EQ	SARTHAK METALS LIMITED
21551	NSE_EQ	SMSLIFE	EQ	SMS LIFESCIENCES (I) LTD
14329	NSE_EQ	SMSPHARMA	EQ	SMS PHARMACEUTICALS LTD.
9617	NSE_EQ	SPLPETRO	EQ	SUPREME PETROCHEM LIMITED
10733	NSE_EQ	SPORTKING	EQ	SPORTKING INDIA LIMITED
3273	NSE_EQ	SRF	EQ	SRF LTD
31837	NSE_EQ	SREEL	EQ	SREELEATHERS LIMITED
13218	NSE_EQ	SULA	EQ	SULA VINEYARDS LIMITED
5186	NSE_EQ	STYLAMIND	EQ	STYLAM INDUSTRIES LIMITED
967	NSE_EQ	SUBEXLTD	EQ	SUBEX LTD
3324	NSE_EQ	SUBROS	EQ	SUBROS LIMITED
1581	NSE_EQ	TARC	EQ	TARC LIMITED
14771	NSE_EQ	TARMAT	EQ	TARMAT LIMITED
6943	NSE_EQ	TARSONS	EQ	TARSONS PRODUCTS LIMITED
10580	NSE_EQ	TCI	EQ	TRANSPORT CORPN OF INDIA
10945	NSE_EQ	TMB	EQ	TAMILNAD MERCA BANK LTD
8882	NSE_EQ	TNIDETF	EQ	TATAAML - TNIDETF
11265	NSE_EQ	TVSELECT	EQ	TVS ELECTRONICS LTD
8479	NSE_EQ	TVSMOTOR	EQ	TVS MOTOR COMPANY  LTD
11275	NSE_EQ	TVTODAY	EQ	TV TODAY NETWORK LTD
18151	NSE_EQ	TVSSCS	EQ	TVS SUPPLY CHAIN SOL L
14245	NSE_EQ	TVSSRICHAK	EQ	TVS SRICHAKRA LIMITED
17071	NSE_EQ	URAVIDEF	EQ	URAVI DEFENCE &TECH LTD
17659	NSE_EQ	UNIVPHOTO	EQ	UNIVERSUS IMAGINGS LTD
14154	NSE_EQ	UNOMINDA	EQ	UNO MINDA LIMITED
11287	NSE_EQ	UPL	EQ	UPL LIMITED
20203	NSE_EQ	URJA	EQ	URJA GLOBAL LIMITED
3757	NSE_EQ	VENKEYS	EQ	VENKY S (INDIA) LIMITED
9592	NSE_EQ	VENUSPIPES	EQ	VENUS PIPES & TUBES LTD
13859	NSE_EQ	VENUSREM	EQ	VENUS REMEDIES LIMITED
8890	NSE_EQ	VERANDA	EQ	VERANDA LEARNING SOL LTD
4221	NSE_EQ	VISAKAIND	EQ	VISAKA INDUSTRIES LIMITED
11253	NSE_EQ	WELSPUNLIV	EQ	WELSPUN LIVING LIMITED
4235	NSE_EQ	WENDT	EQ	WENDT (INDIA) LIMITED
11580	NSE_EQ	WESTLIFE	EQ	WESTLIFE FOODWORLD LTD
3766	NSE_EQ	WHEELS	EQ	WHEELS INDIA LTD
18608	NSE_EQ	ZAGGLE	EQ	ZAGGLE PREPA OCEAN SER L
3812	NSE_EQ	ZEEL	EQ	ZEE ENTERTAINMENT ENT LTD
14003	NSE_EQ	ZEEMEDIA	EQ	ZEE MEDIA CORPORATION LTD
26000	NSE_EQ	NIFTY	EQ	NIFTY
5292	NSE_EQ	PRITIKAUTO	EQ	PRITIKA AUTO INDUS LTD
7506	NSE_EQ	WOCKPHARMA	EQ	WOCKHARDT LIMITED
